Date,Breed,Weight (kg),Zip Code,Anaplasmosis,Lyme,Erlichia,Heartworm
6/19/2018,Samoyed,30.4,21042,Negative,Negative,Negative,Negative
6/19/2018,Collie Mix,22.6,21042,Positive,Negative,Negative,Negative
6/19/2018,Collie Mix,41.1,21075,Negative,Negative,Negative,Negative
6/19/2018,Schnauzer,5.5,21075,Negative,Negative,Negative,Negative
6/19/2018,Labradoodle,33.4,21045,Negative,Negative,Negative,Negative
6/19/2018,Labrador Retriever Mix,26.5,21029,Negative,Negative,Negative,Negative
6/19/2018,Husky,21.8,21784,Negative,Negative,Negative,Negative
6/19/2018,Shih Tzu,6.12,21046,Negative,Negative,Negative,Negative
6/18/2018,Golden doodle,15.6,20777,Negative,Negative,Negative,Negative
6/18/2018,Mini Poodle,5.7,21163,Negative,Negative,Negative,Negative
6/16/2018,Chihuahua,5.26,21108,Negative,Positive,Negative,Negative
6/16/2018,Labrador Retriever,36.9,21794,Negative,Negative,Negative,Negative
6/16/2018,Beagle,11.88,21036,Negative,Negative,Positive,Negative
6/16/2018,Beagle,12.2,21043,Negative,Negative,Negative,Negative
6/16/2018,Beagle,15.05,21043,Negative,Negative,Negative,Negative
6/16/2018,Golden Retriever,28.6,21044,Negative,Negative,Negative,Negative
6/16/2018,Brittany Spaniel,21.3,21738,Negative,Negative,Negative,Negative
6/15/2018,Cockapoo,9.6,21738,Negative,Negative,Negative,Negative
6/14/2018,Golden Retriever Mix,22.6,21227,Negative,Negative,Negative,Negative
6/14/2018,Yorkshire Terrier,5,21738,Negative,Negative,Negative,Negative
6/14/2018,Yorkshire Terrier,4.44,21738,Negative,Negative,Negative,Negative
6/14/2018,Labradoodle,36.2,21044,Negative,Negative,Negative,Negative
6/14/2018,Chihuahua,2.96,21042,Negative,Negative,Negative,Negative
6/14/2018,Cockapoo,15.4,21042,Negative,Negative,Negative,Negative
6/14/2018,Labrador Retriever,32,21042,Negative,Negative,Negative,Negative
6/14/2018,Chihuahua Mix,8,21044,Negative,Negative,Negative,Negative
6/14/2018,Old English Sheepdog,24.3,21036,Negative,Negative,Negative,Negative
6/14/2018,Old English Sheepdog,24,21036,Negative,Negative,Negative,Negative
6/14/2018,Hound Mix,47.6,21036,Negative,Negative,Negative,Negative
6/14/2018,Morkie,7.2,21794,Negative,Negative,Negative,Negative
6/13/2018,Lhasa Apso,8.4,21737,Negative,Negative,Negative,Negative
6/13/2018,Husky,18.69,21044,Negative,Negative,Negative,Negative
6/13/2018,Cain Corso Mix,42,20777,Negative,Negative,Negative,Negative
6/13/2018,Labrador Retriever Mix,19.9,21784,Negative,Negative,Negative,Negative
6/13/2018,Bichon,9.6,20759,Negative,Negative,Negative,Negative
6/13/2018,Australian Cattle Dog,16,21040,Negative,Negative,Positive,Negative
6/13/2018,Golden Retriever,43.6,21043,Negative,Negative,Negative,Negative
6/13/2018,Woodle,19.9,21044,Negative,Negative,Negative,Negative
6/12/2018,Cavalier King Charles Spaniel,7.8,21737,Negative,Negative,Negative,Negative
6/12/2018,Mixed,10.4,21794,Negative,Positive,Negative,Negative
6/12/2018,Corgi,12.6,21042,Negative,Negative,Negative,Negative
6/11/2018,Labrador Retriever Mix,37,21036,Negative,Negative,Negative,Negative
6/11/2018,Golden doodle,28,21043,Negative,Negative,Negative,Negative
6/11/2018,Golden doodle,36.2,21043,Negative,Negative,Negative,Negative
6/11/2018,Pug,11.6,21044,Negative,Negative,Negative,Negative
6/11/2018,Keeshound,23.7,21759,Positive,Negative,Negative,Negative
6/11/2018,Bichon,11.6,21048,Negative,Negative,Negative,Negative
6/11/2018,Cocker Spaniel Mix,22.1,21029,Negative,Positive,Negative,Negative
6/11/2018,Doberman,44.8,21738,Negative,Negative,Negative,Negative
6/11/2018,English Pointer,19.9,21737,Negative,Negative,Negative,Negative
6/11/2018,Boston Terrier,14.6,21738,Negative,Negative,Negative,Negative
6/11/2018,Bulldog,44.1,21036,Negative,Negative,Negative,Negative
6/11/2018,Anatolian Shepherd,44.59,21036,Negative,Negative,Negative,Negative
6/9/2018,Old English Sheepdog,16.9,21036,Negative,Negative,Negative,Negative
6/9/2018,Old English Sheepdog,16.7,21036,Negative,Negative,Negative,Negative
6/9/2018,Border Collie Mix,14,21046,Negative,Negative,Positive,Negative
6/9/2018,Pitbull Mix,32.9,21787,Negative,Negative,Negative,Negative
6/9/2018,Italian Greyhound,10.5,21787,Negative,Negative,Negative,Negative
6/8/2018,Beabull,27.9,21784,Negative,Negative,Negative,Negative
6/8/2018,Labrador Retriever,45.1,21042,Negative,Negative,Negative,Negative
6/8/2018,Corgi,13.9,21042,Negative,Negative,Negative,Negative
6/8/2018,Labrador Retriever,23,21036,Negative,Negative,Negative,Negative
6/8/2018,Golden Retriever,29.9,21036,Negative,Negative,Negative,Negative
6/8/2018,German Shorthair Pointer,25.8,21737,Negative,Negative,Negative,Negative
6/8/2018,Golden doodle,6,21797,Negative,Negative,Negative,Negative
6/7/2018,German Shorthair Pointer,34.6,21042,Negative,Negative,Negative,Negative
6/7/2018,Rottweiler Mix,30.89,21794,Negative,Negative,Negative,Negative
6/7/2018,Shepherd Mix,29.1,21737,Negative,Negative,Negative,Negative
6/7/2018,Brittany Spaniel,29,21784,Negative,Negative,Negative,Negative
6/7/2018,Labrador Retriever,35.4,21797,Negative,Negative,Negative,Negative
6/7/2018,Labrador Retriever,23,21784,Negative,Negative,Negative,Negative
6/7/2018,Shepherd Mix,27,21797,Negative,Negative,Negative,Negative
6/7/2018,Boxer,26.6,21029,Negative,Positive,Negative,Negative
6/7/2018,Coton de Tulear,4.19,21029,Negative,Negative,Negative,Negative
6/7/2018,Golden Retriever,50.84,21738,Negative,Negative,Negative,Negative
6/7/2018,West Highland Terrier,10.4,21036,Negative,Negative,Negative,Negative
6/7/2018,Mixed,17,21042,Negative,Negative,Negative,Negative
6/7/2018,Golden Retriever,34.9,21737,Negative,Negative,Negative,Negative
6/6/2018,Labradoodle,19.5,21042,Negative,Negative,Negative,Negative
6/6/2018,Boston Terrier,11.1,21738,Negative,Negative,Negative,Negative
6/6/2018,Dachshund,8.5,21738,Negative,Negative,Negative,Negative
6/6/2018,German Shorthair Pointer,34.1,21042,Negative,Negative,Negative,Negative
6/6/2018,Golden doodle,18.6,21737,Negative,Negative,Negative,Negative
6/6/2018,Cardigan Welsh Corgi,13.6,21045,Negative,Positive,Negative,Negative
6/5/2018,German Shepherd,33.5,21042,Negative,Negative,Negative,Negative
6/5/2018,Labradoodle,18.1,21029,Negative,Positive,Negative,Negative
6/5/2018,Golden Retriever,34.8,21029,Negative,Negative,Negative,Negative
6/5/2018,Cocker Spaniel,14.6,21044,Negative,Negative,Negative,Negative
6/4/2018,Shepherd Mix,17,21797,Negative,Negative,Negative,Negative
6/4/2018,Shepherd Mix,19.3,21797,Negative,Negative,Negative,Negative
6/4/2018,Labrador Retriever,30,21229,Negative,Negative,Negative,Negative
6/4/2018,Labrador Retriever,39.6,21784,Negative,Negative,Negative,Negative
6/4/2018,Australian Shepherd Mix,21.3,21737,Negative,Positive,Negative,Negative
6/4/2018,Pekingese Mix,7.2,21042,Negative,Negative,Negative,Negative
6/4/2018,Labrador Retriever,35,21036,Negative,Negative,Negative,Negative
6/2/2018,Chihuahua,4.62,21108,Negative,Negative,Negative,Negative
6/2/2018,Chihuahua,5.6,21108,Negative,Negative,Negative,Negative
6/1/2018,Doberman,28.98,21797,Negative,Negative,Negative,Negative
6/1/2018,German Shorthair Pointer,29.3,21043,Negative,Negative,Negative,Negative
6/1/2018,Staffordshire Terrier,26.4,21794,Negative,Negative,Negative,Negative
6/1/2018,Golden Retriever Mix,15.9,21736,Negative,Negative,Negative,Negative
6/1/2018,Bichon,7,21738,Negative,Negative,Negative,Negative
6/1/2018,Havanese,6.3,21738,Negative,Negative,Negative,Negative
6/1/2018,Jack Russel Terrier,13.5,21737,Negative,Negative,Negative,Negative
6/1/2018,Labrador Retriever Mix,30.4,21029,Negative,Negative,Negative,Negative
5/31/2018,Great Pyrenes,50,20723,Negative,Negative,Negative,Negative
5/31/2018,Boxer Mix,22.5,21104,Negative,Negative,Negative,Negative
5/31/2018,German Shepherd,26.6,21771,Negative,Negative,Negative,Negative
5/31/2018,Terrier Mix,10,21737,Negative,Negative,Negative,Negative
5/31/2018,Labrador Retriever Mix,34.4,21042,Negative,Negative,Negative,Negative
5/31/2018,Chihuahua,5.67,21029,Negative,Negative,Negative,Negative
5/31/2018,Australian Collie,27.4,21723,Negative,Negative,Negative,Negative
5/31/2018,Beagle,17.4,21029,Negative,Positive,Negative,Negative
5/31/2018,Cockapoo,10.1,21794,Negative,Negative,Positive,Negative
5/31/2018,Labrador Retriever Mix,23.9,21737,Negative,Negative,Negative,Negative
5/31/2018,Golden Retriever,29,21036,Negative,Negative,Negative,Negative
5/30/2018,Golden Retriever,43.4,21036,Negative,Negative,Negative,Negative
5/30/2018,Shih Tzu,5.45,21738,Negative,Negative,Negative,Negative
5/29/2018,Newfoundland,63.8,21738,Positive,Negative,Negative,Negative
5/29/2018,Hound Mix,36.8,21044,Negative,Negative,Negative,Negative
5/29/2018,Labrador Retriever Mix,37.8,21784,Negative,Negative,Negative,Negative
5/29/2018,Labradoodle,28.1,21737,Negative,Negative,Negative,Negative
5/29/2018,Labrador Retriever Mix,24,21029,Negative,Negative,Negative,Negative
5/29/2018,Shepherd Mix,14.2,21075,Negative,Positive,Positive,Negative
5/29/2018,Shepherd Mix,14.2,21075,Negative,Positive,Positive,Negative
5/29/2018,Shepherd Mix,14.2,21075,Negative,Positive,Positive,Negative
5/29/2018,Golden Retriever,29.1,21024,Negative,Negative,Negative,Negative
5/29/2018,Labrador Retriever,36.7,21738,Negative,Negative,Negative,Negative
5/29/2018,Labrador Retriever,38.1,21042,Negative,Negative,Negative,Negative
5/26/2018,Great Dane,67.2,21043,Negative,Negative,Negative,Negative
5/26/2018,Boston Terrier,7,21701,Negative,Negative,Negative,Negative
5/26/2018,Husky,30.3,20904,Negative,Negative,Negative,Negative
5/26/2018,Puggle,9.2,21044,Negative,Negative,Negative,Negative
5/25/2018,Labrador Retriever,34.3,21036,Negative,Negative,Negative,Negative
5/25/2018,Mixed,15.5,21737,Negative,Negative,Negative,Negative
5/25/2018,Labradoodle,24.6,21036,Negative,Negative,Negative,Negative
5/25/2018,Labrador Retriever Mix,24.2,21029,Negative,Negative,Negative,Negative
5/25/2018,Pug,10,21030,Negative,Positive,Negative,Negative
5/25/2018,Labrador Retriever,31.4,21029,Negative,Negative,Negative,Negative
5/25/2018,Shih Tzu,4.6,21794,Negative,Negative,Negative,Negative
5/25/2018,Beagle,17.6,21042,Negative,Negative,Negative,Negative
5/24/2018,Mini Poodle Mix,4.5,20833,Positive,Negative,Negative,Negative
5/24/2018,Schnoodle,11.8,21042,Negative,Negative,Negative,Negative
5/24/2018,Schnoodle,10.1,21042,Negative,Negative,Negative,Negative
5/24/2018,Cocker Spaniel Mix,17.78,21738,Negative,Negative,Negative,Negative
5/24/2018,Collie Mix,13.7,21738,Negative,Negative,Negative,Negative
5/24/2018,Labrador Retriever,48,21029,Negative,Negative,Negative,Negative
5/24/2018,French Bulldog,7.52,21029,Negative,Negative,Negative,Negative
5/24/2018,Puggle,9.61,21029,Negative,Negative,Negative,Negative
5/24/2018,Labradoodle,16.8,21029,Negative,Negative,Negative,Negative
5/23/2018,Golden Retriever,40.8,21770,Negative,Negative,Negative,Negative
5/23/2018,Golden Retriever,31.4,21784,Negative,Negative,Negative,Negative
5/23/2018,Bassett Hound Mix,21.4,21797,Negative,Negative,Negative,Negative
5/22/2018,Labrador Retriever Mix,25.9,21041,Negative,Negative,Negative,Negative
5/22/2018,Newfoundland Mix,46.2,21794,Negative,Negative,Negative,Negative
5/22/2018,Newfoundland Mix,47.5,21794,Negative,Positive,Negative,Negative
5/22/2018,Yorkshire Terrier,4.21,21042,Negative,Negative,Negative,Negative
5/22/2018,Beagle Mix,7.7,21036,Negative,Negative,Negative,Negative
5/22/2018,Springer Spaniel,22.5,21738,Negative,Positive,Negative,Negative
5/22/2018,Petit Basset Griffon Vendeen,15.8,21075,Negative,Negative,Negative,Negative
5/22/2018,Labradoodle,26.9,21797,Negative,Negative,Negative,Negative
5/22/2018,Labrador Retriever,42.2,21042,Negative,Negative,Negative,Negative
5/21/2018,Sheltie,13.1,21042,Negative,Negative,Negative,Negative
5/21/2018,Beagle Mix,14.5,21042,Negative,Negative,Negative,Negative
5/21/2018,Sheltie,9.1,21163,Positive,Negative,Negative,Negative
5/21/2018,Labrador Retriever Mix,22.7,21042,Negative,Negative,Negative,Negative
5/21/2018,Labrador Retriever,32.9,21737,Negative,Negative,Negative,Negative
5/21/2018,Labradoodle,15.9,21046,Negative,Negative,Negative,Negative
5/21/2018,Labrador Retriever,29.1,21044,Negative,Negative,Negative,Negative
5/21/2018,Shih Tzu,6.8,21042,Negative,Negative,Negative,Negative
5/21/2018,Labrador Retriever Mix,28.2,21046,Negative,Negative,Negative,Negative
5/21/2018,Puggle,10.6,21797,Negative,Negative,Negative,Negative
5/21/2018,Labrador Retriever,34.7,21042,Negative,Positive,Negative,Negative
5/21/2018,Pomeranian ,6.6,21042,Negative,Negative,Negative,Negative
5/19/2018,Shiba Inu,15,21043,Negative,Negative,Negative,Negative
5/19/2018,Labrador Retriever Mix,27.4,21074,Negative,Negative,Negative,Negative
5/19/2018,Labrador Retriever Mix,34.4,21784,Negative,Negative,Negative,Negative
5/18/2018,Bluetick Coonhound,33,21045,Negative,Negative,Negative,Negative
5/18/2018,Rottweiler Mix,49,21042,Negative,Negative,Negative,Negative
5/18/2018,Beagle,12.4,21163,Negative,Negative,Negative,Negative
5/18/2018,German Shepherd,33.6,21738,Negative,Negative,Negative,Negative
5/18/2018,Shepherd Mix,38.3,21042,Negative,Negative,Negative,Negative
5/18/2018,Weimaraner,36.8,21036,Negative,Negative,Negative,Negative
5/16/2018,Skye Terrier,11,21045,Negative,Negative,Negative,Negative
5/16/2018,Labrador Retriever Mix,18.4,21045,Negative,Negative,Negative,Negative
5/16/2018,German Shepherd,28.4,21029,Negative,Negative,Negative,Negative
5/16/2018,Belgian Mallinois,17.9,21144,Negative,Negative,Negative,Negative
5/16/2018,Labrador Retriever,44.3,21029,Negative,Negative,Negative,Negative
5/16/2018,Labrador Retriever,33.2,21029,Negative,Negative,Negative,Negative
5/16/2018,Portuguese Water Dog,26.6,21029,Negative,Negative,Negative,Negative
5/16/2018,Bichon,9.7,21784,Negative,Negative,Negative,Negative
5/16/2018,Fox Hound,25.8,21029,Negative,Negative,Negative,Negative
5/16/2018,Labrador Retriever,30.4,21104,Negative,Negative,Negative,Negative
5/16/2018,Fox Hound,35.9,21797,Negative,Negative,Negative,Negative
5/16/2018,Mastiff,59.3,21784,Negative,Positive,Negative,Negative
5/16/2018,Labrador Retriever,30,21043,Negative,Negative,Positive,Negative
5/16/2018,Hound Mix,41.5,21029,Negative,Negative,Negative,Negative
5/15/2018,Australian Shepherd Mix,29.6,21044,Negative,Negative,Negative,Negative
5/15/2018,Labrador Retriever Mix,30.3,21042,Positive,Negative,Negative,Negative
5/15/2018,Yorkshire Terrier,4.2,21036,Negative,Positive,Negative,Negative
5/15/2018,Maltese,6.8,21044,Negative,Negative,Negative,Negative
5/14/2018,Great Pyrenes Mix,26.4,21094,Negative,Negative,Negative,Negative
5/14/2018,Mini Poodle Mix,3.72,21044,Negative,Negative,Negative,Negative
5/14/2018,German Shorthair Pointer,30,21737,Negative,Negative,Negative,Negative
5/14/2018,Yorkshire Terrier,1.97,21117,Negative,Negative,Negative,Negative
5/14/2018,Labrador Retriever,29,21738,Negative,Negative,Negative,Negative
5/12/2018,Labrador Retriever,37.8,21738,Negative,Negative,Negative,Negative
5/12/2018,Pomeranian ,4.07,21738,Negative,Negative,Negative,Negative
5/12/2018,Bull Mastiff,42.3,21738,Negative,Negative,Negative,Negative
5/11/2018,Chihuahua,9.3,21738,Negative,Negative,Negative,Negative
5/11/2018,Sheltie,26.5,21738,Negative,Negative,Negative,Negative
5/11/2018,Chihuahua,2.51,21042,Negative,Negative,Negative,Negative
5/11/2018,Bull Mastiff,49.9,21043,Negative,Negative,Negative,Negative
5/11/2018,Cavachon,11.1,21738,Negative,Negative,Negative,Negative
5/11/2018,German Shorthair Pointer,28.6,21794,Negative,Negative,Negative,Negative
5/11/2018,Portuguese Water Dog,22.8,21794,Negative,Negative,Negative,Negative
5/11/2018,Poodle,24.5,21042,Negative,Negative,Negative,Negative
5/11/2018,Poodle,24.1,21042,Negative,Negative,Negative,Negative
5/11/2018,Labrador Retriever,34.9,21228,Negative,Negative,Negative,Negative
5/11/2018,Portuguese Water Dog,26.1,21042,Negative,Negative,Negative,Negative
5/10/2018,Schnoodle,13.1,21738,Negative,Negative,Negative,Negative
5/10/2018,Golden Retriever,41,21738,Negative,Negative,Negative,Negative
5/10/2018,Dachshund,5.8,21045,Negative,Negative,Negative,Negative
5/10/2018,Dachshund,5.8,21045,Negative,Negative,Negative,Negative
5/10/2018,Dachshund,7.1,21045,Negative,Negative,Negative,Negative
5/10/2018,Dachshund,6.7,21045,Negative,Negative,Negative,Negative
5/10/2018,Hound Mix,25.7,21738,Negative,Negative,Negative,Negative
5/10/2018,Hound Mix,31.5,21738,Negative,Negative,Negative,Negative
5/10/2018,Border Collie,27.2,21042,Negative,Negative,Negative,Negative
5/10/2018,Beagle Mix,10.9,21794,Negative,Negative,Negative,Negative
5/10/2018,Hound Mix,16.4,21738,Negative,Negative,Negative,Negative
5/9/2018,Labrador Retriever,31.1,21044,Negative,Negative,Negative,Negative
5/9/2018,Beagle,10.1,21784,Negative,Positive,Negative,Negative
5/9/2018,Bull Mastiff,57.1,21042,Negative,Negative,Negative,Negative
5/9/2018,Bichon,7.5,21036,Negative,Negative,Negative,Negative
5/9/2018,Rottweiler,40.9,21737,Negative,Negative,Negative,Negative
5/9/2018,Mini Golden doodle,12.6,21042,Negative,Negative,Negative,Negative
5/9/2018,Labrador Retriever Mix,25.8,21738,Positive,Positive,Negative,Negative
5/9/2018,Carin Terrier,5.09,21738,Negative,Positive,Negative,Negative
5/9/2018,Golden doodle,42,21794,Negative,Negative,Negative,Negative
5/8/2018,Golden doodle,13.9,21029,Negative,Negative,Negative,Negative
5/8/2018,Shiba Inu,11,21042,Negative,Negative,Negative,Negative
5/8/2018,Carin Terrier,8.9,21043,Negative,Negative,Negative,Negative
5/8/2018,Weimaraner,31.9,21797,Positive,Negative,Negative,Negative
5/8/2018,Weimaraner,41.6,21797,Positive,Negative,Negative,Negative
5/8/2018,Havanese,6.8,20759,Negative,Negative,Negative,Negative
5/7/2018,Australian Cattle Dog,22.7,21737,Negative,Positive,Negative,Negative
5/7/2018,Border Collie,20.6,21737,Negative,Negative,Negative,Negative
5/7/2018,Doberman,34.5,21104,Negative,Negative,Negative,Negative
5/7/2018,Cavapoo,2.62,21771,Negative,Negative,Negative,Negative
5/7/2018,Collie Mix,21,21737,Negative,Negative,Negative,Negative
5/7/2018,Shih Tzu,4.92,21042,Negative,Negative,Negative,Negative
5/7/2018,Husky,24.9,21784,Negative,Negative,Negative,Negative
5/7/2018,Labrador Retriever Mix,35.8,21036,Negative,Negative,Negative,Negative
5/5/2018,Mini Poodle Mix,8.6,21029,Negative,Positive,Negative,Negative
5/5/2018,Beabull,22.8,21784,Negative,Negative,Negative,Negative
5/5/2018,Mixed,11.6,21029,Negative,Negative,Negative,Negative
5/4/2018,Yorkshire Terrier,4.9,21737,Positive,Negative,Negative,Negative
5/4/2018,Australian Shepherd,14.2,21042,Negative,Negative,Negative,Negative
5/4/2018,Labrador Retriever Mix,26.8,21036,Negative,Negative,Negative,Negative
5/4/2018,Schnauzer,44.2,21738,Negative,Negative,Negative,Negative
5/3/2018,Labrador Retriever,25,21738,Negative,Negative,Negative,Negative
5/3/2018,Beagle,19.1,21784,Negative,Negative,Negative,Negative
5/3/2018,Bernese Mountain Dog,31.3,21043,Negative,Negative,Positive,Negative
5/3/2018,Labradoodle,15.6,21036,Negative,Negative,Negative,Negative
5/3/2018,Labradoodle,24.4,21794,Negative,Negative,Negative,Negative
5/3/2018,Pointer,22.3,21042,Negative,Negative,Negative,Negative
5/3/2018,Labradoodle,22.9,21042,Negative,Negative,Negative,Negative
5/3/2018,Terrier Mix,19,21043,Negative,Negative,Negative,Negative
5/3/2018,West Highland Terrier,8.4,21797,Negative,Negative,Negative,Negative
5/2/2018,Shepherd Mix,28.1,21794,Negative,Negative,Negative,Negative
5/2/2018,Golden Retriever,30.6,21794,Negative,Negative,Negative,Negative
5/2/2018,Labradoodle,21.9,21794,Negative,Negative,Negative,Negative
5/2/2018,Maltipoo,5.73,21737,Negative,Negative,Negative,Negative
5/2/2018,Pitbull,24.9,21090,Negative,Negative,Negative,Negative
5/2/2018,Chihuahua,4.18,21046,Negative,Negative,Negative,Negative
5/2/2018,Beagle,16.7,21738,Negative,Negative,Negative,Negative
5/2/2018,Beagle,18.4,21738,Negative,Negative,Negative,Negative
5/1/2018,Pitbull,31.2,21737,Negative,Negative,Negative,Negative
5/1/2018,Husky,26.3,20723,Negative,Negative,Negative,Negative
5/1/2018,Australian Kelpe,27,21029,Negative,Negative,Negative,Negative
5/1/2018,Cockapoo,9.4,21042,Negative,Negative,Negative,Negative
5/1/2018,German Shepherd,31.9,21036,Negative,Negative,Negative,Negative
4/30/2018,Border Collie,34.2,21029,Negative,Negative,Negative,Negative
4/30/2018,Labrador Retriever Mix,30.2,21042,Negative,Negative,Negative,Negative
4/30/2018,Yorkichon,10.3,21029,Negative,Negative,Negative,Negative
4/30/2018,Golden Retriever,32.9,21029,Negative,Negative,Negative,Negative
4/30/2018,Mixed,37.8,21044,Negative,Positive,Negative,Negative
4/30/2018,Labradoodle,26.8,21104,Negative,Negative,Negative,Negative
4/30/2018,German Shepherd,34.7,20777,Positive,Negative,Negative,Negative
4/30/2018,Husky,26.6,21036,Negative,Negative,Negative,Negative
4/30/2018,Husky,26.3,21036,Negative,Negative,Negative,Negative
4/30/2018,Labrador Retriever Mix,26.4,21044,Negative,Negative,Negative,Negative
4/30/2018,Labrador Retriever Mix,23.4,21036,Negative,Negative,Negative,Negative
4/30/2018,Labrador Retriever,30.9,21042,Negative,Negative,Negative,Negative
4/30/2018,Labradoodle,8.8,21044,Negative,Negative,Negative,Negative
4/30/2018,Doberman,29.9,21044,Negative,Negative,Negative,Negative
4/30/2018,Shih Tzu,5.7,21042,Negative,Negative,Negative,Negative
4/30/2018,Hound Mix,15.3,21045,Negative,Negative,Negative,Negative
4/30/2018,Dachshund,4.9,21029,Negative,Negative,Negative,Negative
4/28/2018,Vizsla,24,21048,Negative,Negative,Negative,Negative
4/28/2018,Golden Retriever,32.6,21104,Negative,Negative,Negative,Negative
4/28/2018,Golden Retriever,29.9,21104,Negative,Negative,Negative,Negative
4/28/2018,Labrador Retriever,29.1,20912,Negative,Positive,Negative,Negative
4/27/2018,Pitbull,28.2,21104,Negative,Negative,Negative,Negative
4/27/2018,Yorkshire Terrier,5.8,21029,Negative,Negative,Negative,Negative
4/27/2018,Golden Retriever,31,21045,Negative,Negative,Negative,Negative
4/27/2018,Husky Mix,26.5,21044,Negative,Negative,Negative,Negative
4/27/2018,Yorkipoo,3.4,21737,Negative,Negative,Negative,Negative
4/27/2018,Yorkshire Terrier,2.57,21737,Negative,Negative,Negative,Negative
4/27/2018,Mini Schnauzer,6.4,21146,Negative,Positive,Negative,Negative
4/26/2018,German Shepherd,28.3,20777,Negative,Negative,Negative,Negative
4/26/2018,Labrador Retriever Mix,22.3,21042,Negative,Negative,Negative,Negative
4/26/2018,Golden Retriever,40.5,21738,Negative,Negative,Negative,Negative
4/26/2018,Boston Terrier,6.71,21784,Negative,Negative,Negative,Negative
4/26/2018,German Shepherd,29.4,21797,Negative,Negative,Negative,Negative
4/26/2018,Golden Retriever,42,21042,Negative,Negative,Negative,Negative
4/26/2018,Havanese,6.7,21797,Positive,Positive,Negative,Negative
4/26/2018,Old English Sheepdog,37.8,21797,Negative,Negative,Negative,Negative
4/26/2018,Leonberger,67.7,21043,Negative,Negative,Negative,Negative
4/26/2018,Springer Spaniel,25.5,21029,Negative,Negative,Negative,Negative
4/26/2018,Golden doodle,12.2,21737,Positive,Negative,Negative,Negative
4/26/2018,Australian Shepherd,12.7,21797,Positive,Negative,Negative,Negative
4/25/2018,Beagle Mix,25.1,21029,Negative,Negative,Negative,Negative
4/25/2018,Puggle,15.9,21797,Negative,Negative,Negative,Negative
4/25/2018,Boxer Mix,26.7,21042,Negative,Negative,Negative,Negative
4/25/2018,Labrador Retriever,30.4,21738,Negative,Negative,Negative,Negative
4/25/2018,Beagle Mix,11.8,21036,Negative,Negative,Negative,Negative
4/25/2018,Husky,28.5,21042,Negative,Negative,Negative,Negative
4/25/2018,Husky,23.7,21042,Negative,Negative,Negative,Negative
4/25/2018,Beagle Mix,26.1,21794,Negative,Negative,Negative,Negative
4/25/2018,Mixed,19.59,21042,Negative,Negative,Negative,Negative
